RUN	20140318100526	pricingsimulation	pricingsimulation
SCENARIO	Pricing	373	START	1395137129632
SCENARIO	Pricing	118	START	1395137129632
SCENARIO	Pricing	139	START	1395137129632
SCENARIO	Pricing	190	START	1395137129632
SCENARIO	Pricing	92	START	1395137129632
SCENARIO	Pricing	308	START	1395137129632
SCENARIO	Pricing	45	START	1395137129632
SCENARIO	Pricing	478	START	1395137129632
SCENARIO	Pricing	13	START	1395137129632
SCENARIO	Pricing	314	START	1395137129632
SCENARIO	Pricing	225	START	1395137129632
SCENARIO	Pricing	305	START	1395137129632
SCENARIO	Pricing	43	START	1395137129632
SCENARIO	Pricing	165	START	1395137129632
SCENARIO	Pricing	156	START	1395137129632
SCENARIO	Pricing	423	START	1395137129632
SCENARIO	Pricing	449	START	1395137129632
SCENARIO	Pricing	498	START	1395137129632
SCENARIO	Pricing	107	START	1395137129632
SCENARIO	Pricing	75	START	1395137129632
SCENARIO	Pricing	442	START	1395137129632
SCENARIO	Pricing	168	START	1395137129632
SCENARIO	Pricing	98	START	1395137129632
SCENARIO	Pricing	146	START	1395137129632
SCENARIO	Pricing	439	START	1395137129633
SCENARIO	Pricing	144	START	1395137129633
SCENARIO	Pricing	427	START	1395137129633
SCENARIO	Pricing	389	START	1395137129633
SCENARIO	Pricing	188	START	1395137129633
SCENARIO	Pricing	89	START	1395137129633
SCENARIO	Pricing	381	START	1395137129633
SCENARIO	Pricing	440	START	1395137129633
SCENARIO	Pricing	65	START	1395137129633
SCENARIO	Pricing	31	START	1395137129633
SCENARIO	Pricing	213	START	1395137129633
SCENARIO	Pricing	183	START	1395137129633
SCENARIO	Pricing	334	START	1395137129633
SCENARIO	Pricing	85	START	1395137129633
SCENARIO	Pricing	392	START	1395137129633
SCENARIO	Pricing	33	START	1395137129633
SCENARIO	Pricing	294	START	1395137129633
SCENARIO	Pricing	360	START	1395137129633
SCENARIO	Pricing	438	START	1395137129633
SCENARIO	Pricing	211	START	1395137129633
SCENARIO	Pricing	377	START	1395137129633
SCENARIO	Pricing	157	START	1395137129633
SCENARIO	Pricing	421	START	1395137129633
SCENARIO	Pricing	380	START	1395137129633
SCENARIO	Pricing	259	START	1395137129633
SCENARIO	Pricing	287	START	1395137129633
SCENARIO	Pricing	297	START	1395137129633
SCENARIO	Pricing	117	START	1395137129633
SCENARIO	Pricing	176	START	1395137129633
SCENARIO	Pricing	425	START	1395137129633
ACTION	Pricing	454	price	1395137129886	1395137129886	1395137131663	1395137131682	OK	 
ACTION	Pricing	393	price	1395137130047	1395137130051	1395137131715	1395137131717	OK	 
ACTION	Pricing	418	price	1395137130114	1395137130119	1395137131663	1395137131681	OK	 
ACTION	Pricing	138	price	1395137129897	1395137129902	1395137131662	1395137131682	OK	 
ACTION	Pricing	365	price	1395137129899	1395137129902	1395137131699	1395137131699	OK	 
ACTION	Pricing	497	price	1395137130138	1395137130144	1395137131758	1395137131760	OK	 
ACTION	Pricing	209	price	1395137130148	1395137130150	1395137131783	1395137131786	OK	 
ACTION	Pricing	260	price	1395137129747	1395137129770	1395137131817	1395137131818	OK	 
ACTION	Pricing	217	price	1395137130024	1395137130025	1395137131828	1395137131828	OK	 
ACTION	Pricing	40	price	1395137129910	1395137129912	1395137131860	1395137131861	OK	 
ACTION	Pricing	26	price	1395137129931	1395137129932	1395137131893	1395137131894	OK	 
ACTION	Pricing	422	price	1395137129879	1395137129882	1395137131928	1395137131928	OK	 
ACTION	Pricing	47	price	1395137129755	1395137129775	1395137131962	1395137131962	OK	 
ACTION	Pricing	240	price	1395137130272	1395137130276	1395137131993	1395137131995	OK	 
ACTION	Pricing	44	price	1395137130004	1395137130006	1395137132033	1395137132033	OK	 
ACTION	Pricing	413	price	1395137130273	1395137130276	1395137132071	1395137132072	OK	 
ACTION	Pricing	127	price	1395137130079	1395137130081	1395137132109	1395137132112	OK	 
ACTION	Pricing	57	price	1395137129929	1395137129931	1395137132139	1395137132139	OK	 
ACTION	Pricing	386	price	1395137130053	1395137130055	1395137132171	1395137132172	OK	 
ACTION	Pricing	120	price	1395137129834	1395137129839	1395137132204	1395137132204	OK	 
ACTION	Pricing	325	price	1395137129938	1395137129940	1395137132243	1395137132243	OK	 
ACTION	Pricing	178	price	1395137129876	1395137129881	1395137132270	1395137132271	OK	 
ACTION	Pricing	291	price	1395137129969	1395137129974	1395137132300	1395137132300	OK	 
ACTION	Pricing	161	price	1395137130270	1395137130272	1395137132331	1395137132332	OK	 
ACTION	Pricing	102	price	1395137129893	1395137129896	1395137132361	1395137132361	OK	 
ACTION	Pricing	73	price	1395137129874	1395137129876	1395137132388	1395137132389	OK	 
ACTION	Pricing	112	price	1395137129995	1395137130001	1395137132419	1395137132419	OK	 
ACTION	Pricing	234	price	1395137129925	1395137129927	1395137132449	1395137132449	OK	 
ACTION	Pricing	55	price	1395137130083	1395137130089	1395137132480	1395137132482	OK	 
ACTION	Pricing	29	price	1395137130070	1395137130071	1395137132542	1395137132543	OK	 
ACTION	Pricing	384	price	1395137129794	1395137129798	1395137132556	1395137132556	OK	 
ACTION	Pricing	419	price	1395137129889	1395137129893	1395137132588	1395137132588	OK	 
ACTION	Pricing	141	price	1395137129991	1395137129993	1395137132627	1395137132628	OK	 
ACTION	Pricing	348	price	1395137129906	1395137129909	1395137132657	1395137132658	OK	 
ACTION	Pricing	394	price	1395137129957	1395137129971	1395137132688	1395137132688	OK	 
ACTION	Pricing	456	price	1395137129903	1395137129906	1395137132717	1395137132717	OK	 
ACTION	Pricing	361	price	1395137129887	1395137129894	1395137132754	1395137132755	OK	 
ACTION	Pricing	298	price	1395137130317	1395137130319	1395137132782	1395137132783	OK	 
